"","device_owner","device_id","pac","name","data_type","comms_type","long","lat","last_comm","locationCode","addr","suburb","city","country","room","hhi","cluster","privacy","risk","buildingType","tenure","height","direction","school","building","floor","classRoom","deployment_id","share","fw_ver","status","room_type","school_code","class_code","test"
"2688","teharatau.mailbox@education.govt.nz","S005812","5AACB6149BC175B3","248/B 2","CL","W",175.004225,-40.888666,1688025600,"Paraparaumu|NZ","151 Mazengarb Rd","Paraparaumu","Paraparaumu","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Paraparaumu College","B BLOCK",0,"B 2","281ecca1-4ca1-14a1-84a1-00002ec9f436",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","248","B 2",FALSE
"2689","teharatau.mailbox@education.govt.nz","S005813","76CABF6E4330C846","2875/Rm7","CL","W",174.7227772,-41.2894425,1688025600,"Wellington|NZ","19 Allington Rd","Karori","Wellington","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Karori West Normal School","K",0,"Rm7","77d77b5b-7b5b-135b-835b-000048260349",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2875","Rm7",FALSE
"2690","teharatau.mailbox@education.govt.nz","S005814","0FA2B64F6525FD7E","2875/T4","CL","W",174.7227772,-41.2894425,1688025600,"Wellington|NZ","19 Allington Rd","Karori","Wellington","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Karori West Normal School","Manual Training",0,"T4","1d8941f2-41f2-11f2-81f2-00003f41e22c",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2875","T4",FALSE
"2691","teharatau.mailbox@education.govt.nz","S005815","40CEDC14B455B542","251/Gal 6","CL","W",175.0545031,-41.1289448,1688025600,"Upper Hutt|NZ",NA,"Trentham","Upper Hutt","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Heretaunga College","PHYSICS CHEMISTRY",0,"Gal 6","0131ccc4-4cc4-14c4-84c4-00006ad7e4de",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","251","Gal 6",FALSE
"2692","teharatau.mailbox@education.govt.nz","S005816","19D83DBAEAD4E9EB","248/D 3","CL","W",175.004225,-40.888666,1688025600,"Paraparaumu|NZ","151 Mazengarb Rd","Paraparaumu","Paraparaumu","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Paraparaumu College","D BLOCK",0,"D 3","01aaa064-2064-1064-8064-00002ec9ec2d",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","248","D 3",FALSE
"2693","teharatau.mailbox@education.govt.nz","S005817","9502FD0F9DE26047","248/D 5","CL","W",175.004225,-40.888666,1688025600,"Paraparaumu|NZ","151 Mazengarb Rd","Paraparaumu","Paraparaumu","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Paraparaumu College","D BLOCK",0,"D 5","01aaa066-2066-1066-8066-00002ec9ec2b",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","248","D 5",FALSE
"2694","teharatau.mailbox@education.govt.nz","S005818","414B7687D09B3835","2979/Rm 3","CL","W",174.8189676,-41.2205054,1681892100,"Wellington|NZ","18 Padnell Cres","Newlands","Wellington","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Rewa Rewa School","CLASSROOMS| ADMIN & RTLB",0,"Rm 3","67003053-3053-1053-8053-000063814909",NA,"V0.0.0","NC","living","2979","Rm 3",FALSE
"2695","teharatau.mailbox@education.govt.nz","S005819","AE38D4CDE460FE20","2836/Rm 5","CL","W",174.9333023,-41.2092918,1681977600,"Lower Hutt|NZ","313 Waiwhetu Rd","Epuni","Lower Hutt","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Epuni School","MAIN ADMIN",0,"Rm 5","660f6729-6729-1729-8729-000036310fc7",NA,"V1.4.0","[66560|262914|0|0|1|2|1|0|0|52]","living","2836","Rm 5",FALSE
"2696","teharatau.mailbox@education.govt.nz","S005821","B9CABA6327EEE15D","2875/T2","CL","W",174.7227772,-41.2894425,1688025600,"Wellington|NZ","19 Allington Rd","Karori","Wellington","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Karori West Normal School","RELOCATABLE RM 19",0,"T2","163ec447-4447-1447-8447-0000022f80b2",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2875","T2",FALSE
"2697","teharatau.mailbox@education.govt.nz","S005822","6D94D269DF2E727E","251/Music","CL","W",175.0545031,-41.1289448,1687245300,"Upper Hutt|NZ",NA,"Trentham","Upper Hutt","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Heretaunga College","Administration",0,"Music","0f8aceda-4eda-16da-86da-000052475687",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","251","Music",FALSE
"2698","teharatau.mailbox@education.govt.nz","S005824","03DDFA208DF65433","248/E 1","CL","W",175.004225,-40.888666,1687245300,"Paraparaumu|NZ","151 Mazengarb Rd","Paraparaumu","Paraparaumu","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Paraparaumu College","E BLOCK",0,"E 1","6970a91c-291c-111c-811c-00002ec9e82b",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","248","E 1",FALSE
"2699","teharatau.mailbox@education.govt.nz","S005825","EE3BCD05E0D40EC0","248/B 6","CL","W",175.004225,-40.888666,1688025600,"Paraparaumu|NZ","151 Mazengarb Rd","Paraparaumu","Paraparaumu","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Paraparaumu College","B BLOCK",0,"B 6","281ecc9d-4c9d-149d-849d-00002ec9f432",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","248","B 6",FALSE
"2700","teharatau.mailbox@education.govt.nz","S005827","0AD7C9EB03AA3A9E","248/A 5","CL","W",175.004225,-40.888666,1688025600,"Paraparaumu|NZ","151 Mazengarb Rd","Paraparaumu","Paraparaumu","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Paraparaumu College","A BLOCK",0,"A 5","42fc7ce0-7ce0-14e0-84e0-00002ec9f837",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","248","A 5",FALSE
"2701","teharatau.mailbox@education.govt.nz","S005829","409F7AA4606C9DCB","2979/Rm 1","CL","W",174.8189676,-41.2205054,1688025600,"Wellington|NZ","18 Padnell Cres","Newlands","Wellington","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Rewa Rewa School","CLASSROOMS| ADMIN & RTLB",0,"Rm 1","67003051-3051-1051-8051-00006381490b",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2979","Rm 1",FALSE
"2702","teharatau.mailbox@education.govt.nz","S005830","F94A5B8ABCB6A66E","2868/Rm1","CL","W",175.340911,-41.226947,1686712500,"Wellington|NZ","990 Kahutara Rd","Kahutara","Wellington","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Kahutara School","SENIOR MIDDLE",0,"Rm1","4bcad4b6-54b6-14b6-84b6-000048b8b85d",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2868","Rm1",FALSE
"2703","teharatau.mailbox@education.govt.nz","S006167","680B257B3491FB6B","2461/room1","CL","W",175.249422,-40.2952116,1688025600,"Tangimoana|NZ","19 Punga St","Tangimoana","Tangimoana","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tangimoana School","BLOCK 1",0,"room1","6fc3993f-193f-113f-813f-000042737c9f",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2461","room1",FALSE
"2704","teharatau.mailbox@education.govt.nz","S006283","C7D9820AF441F49C","2040/Kea","CL","W",0,0,1688025600,"|",NA,NA,"Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Turaki School",NA,0,"Kea","0e642efd-2efd-16fd-86fd-000000c30937",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2040","Kea",FALSE
"2705","teharatau.mailbox@education.govt.nz","S006284","FDFA30F5F7C64EE1","2040/Ruru","CL","W",0,0,1688025600,"|",NA,NA,"Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Turaki School",NA,0,"Ruru","41dae230-6230-1230-8230-00000186137d",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2040","Ruru",FALSE
"2706","teharatau.mailbox@education.govt.nz","S006287","9FEE81FF76B28EF7","2040/Karearea","CL","W",0,0,1688025600,"|",NA,NA,"Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Turaki School",NA,0,"Karearea","3216cce0-4ce0-14e0-84e0-00001861344b",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2040","Karearea",FALSE
"2707","teharatau.mailbox@education.govt.nz","S006290","60A2046D27C67DEE","2040/Kiwi","CL","W",0,0,1688025600,"|",NA,NA,"Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Turaki School",NA,0,"Kiwi","41de3d46-3d46-1546-8546-000001861313",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2040","Kiwi",FALSE
"2708","teharatau.mailbox@education.govt.nz","S006296","7596583571AAB2C2","2040/Tui","CL","W",0,0,1688025600,"|",NA,NA,"Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Turaki School",NA,0,"Tui","0e6452be-52be-12be-82be-000000c30983",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2040","Tui",FALSE
"2709","teharatau.mailbox@education.govt.nz","S006302","2ED11E1062C451DF","2040/Korimako","CL","W",0,0,1688025600,"|",NA,NA,"Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Turaki School",NA,0,"Korimako","4d41fbe3-7be3-13e3-83e3-000018613841",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2040","Korimako",FALSE
"2710","teharatau.mailbox@education.govt.nz","S006305","1218FDD494626162","2040/Piwakawaka","CL","W",0,0,1688025600,"|",NA,NA,"Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Turaki School",NA,0,"Piwakawaka","5c0e513d-513d-113d-813d-00006184e6a3",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2040","Piwakawaka",FALSE
"2711","teharatau.mailbox@education.govt.nz","S006313","BB43D3698794310A","1736/Room 1","CL","W",174.9287045,-38.1042209,1688025600,"Hauturu|NZ",NA,"Hauturu","Hauturu","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Hauturu School",NA,0,"Room 1","4eeafd48-7d48-1548-8548-00000b1ecdcd",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1736","Room 1",FALSE
"2712","teharatau.mailbox@education.govt.nz","S006321","740A3D2F1EADE6E4","1736/Room 2","CL","W",174.9287045,-38.1042209,1688025600,"Hauturu|NZ",NA,"Hauturu","Hauturu","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Hauturu School",NA,0,"Room 2","4eeafd49-7d49-1549-8549-00000b1ecdce",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1736","Room 2",FALSE
"2713","teharatau.mailbox@education.govt.nz","S006331","05DF30F29191BBDC","2040/Kereru","CL","W",0,0,1688025600,"|",NA,NA,"Christchurch","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Turaki School",NA,0,"Kereru","437ea866-2866-1066-8066-000006184d2d",NA,"V1.5.9","[66825|262914|66308|0|129|2|1|0|0|63]","living","2040","Kereru",FALSE
"2714","teharatau.mailbox@education.govt.nz","S006432","046DC12EC4BE73FF","122/G BLOCK/RM G3","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block G",0,"RM G3","513ca2f6-22f6-12f6-82f6-000058db7d89",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","122","RM G3",FALSE
"2715","teharatau.mailbox@education.govt.nz","S006433","646D5E1EEC0DA9E9","122/E BLOCK/RM E3","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block E",0,"RM E3","188fd3ca-53ca-13ca-83ca-000058db7d05",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","122","RM E3",FALSE
"2716","teharatau.mailbox@education.govt.nz","S006435","076F8540DA18D9A0","122/F BLOCK/RM F6","CL","W",176.1448306,-37.7119883,1684184400,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block F",0,"RM F6","1c566799-6799-1799-8799-000058db7d4a",NA,"V1.4.0","[66560|262914|0|0|129|2|1|0|0|52]","living","122","RM F6",FALSE
"2717","teharatau.mailbox@education.govt.nz","S006436","83BC17197D2109FE","2063/A BLOCK/RM 1","CL","W",177.1925811,-38.0259208,0,"Whakatāne|NZ","32 Gabriels Gully Rd","Waiotahe","Whakatāne","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Waiotahe Valley School","A BLOCK",0,"RM 1","2d6cad9d-2d9d-159d-859d-000060f6ff2b",NA,"V0.0.0","NC","living","2063","RM 1",FALSE
"2718","teharatau.mailbox@education.govt.nz","S006437","D50D130C970A86B5","2063/H BLOCK/RM 4","CL","W",177.1925811,-38.0259208,1688025600,"Whakatāne|NZ","32 Gabriels Gully Rd","Waiotahe","Whakatāne","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Waiotahe Valley School",NA,0,"H BLOCK","780658d4-58d4-10d4-80d4-0000660f7373",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2063","RM 4",FALSE
"2719","teharatau.mailbox@education.govt.nz","S006439","E0B526543832244C","1939/H BLOCK/RM 15","CL","W",174.8387408,-36.8617795,1688025600,"Auckland|NZ","203-245 Kohimarama Rd","Kohimarama","Auckland","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Selwyn School","H BLOCK",0,"RM 15","19807a87-7a87-1287-8287-00000bc50c8d",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1939","RM 15",FALSE
"2720","teharatau.mailbox@education.govt.nz","S006440","93BE9B2FF6906C6E","122/A BLOCK/RM A7","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block AA",0,"RM A7","4f4fcd83-4d83-1583-8583-00004e49067f",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","122","RM A7",FALSE
"2721","teharatau.mailbox@education.govt.nz","S006441","233E720AD17F74FD","2063/A BLOCK/RM 3","CL","W",177.1925811,-38.0259208,1688025600,"Whakatāne|NZ","32 Gabriels Gully Rd","Waiotahe","Whakatāne","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Waiotahe Valley School","A BLOCK",0,"RM 3","05baba0d-3a0d-120d-820d-0000660f7533",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2063","RM 3",FALSE
"2722","teharatau.mailbox@education.govt.nz","S006442","E9D02C77091F09E8","2055/A BLOCK/RM 4","CL","W",176.2564764,-38.3420418,1688025600,"Rotorua|NZ","1090 Waikite Valley Rd","Rotorua","Rotorua","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Waikite Valley School","Room 4",0,"RM 4","566fa8ad-28ad-10ad-80ad-0000107a6ec8",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2055","RM 4",FALSE
"2723","teharatau.mailbox@education.govt.nz","S006443","E2F938C7FAB5C5A2","122/K BLOCK/RM K5","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block K (Science)",0,"RM K5","19b3c1e5-41e5-11e5-81e5-00006deff693",NA,"V1.5.9","[66825|262914|66308|0|129|2|1|0|0|63]","living","122","RM K5",FALSE
"2724","teharatau.mailbox@education.govt.nz","S006444","E8C779D96F56BE83","122/E BLOCK/RM E1","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block E",0,"RM E1","188fd3cc-53cc-13cc-83cc-000058db7d03",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","122","RM E1",FALSE
"2725","teharatau.mailbox@education.govt.nz","S006445","F69F965828CF4C61","122/A BLOCK/RM A12","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block AA",0,"RM A12","65561c9b-1c9b-149b-849b-0000636df328",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","122","RM A12",FALSE
"2726","teharatau.mailbox@education.govt.nz","S006446","41296B6805AC4273","1939/C BLOCK/RM 8","CL","W",174.8387408,-36.8617795,1688025600,"Auckland|NZ","203-245 Kohimarama Rd","Kohimarama","Auckland","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Selwyn School","C BLOCK",0,"RM 8","11015242-5242-1242-8242-00000bc50b4d",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1939","RM 8",FALSE
"2727","teharatau.mailbox@education.govt.nz","S006447","B4B24DFD58A4736E","122/C BLOCK/RM C5","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block C",0,"RM C5","7da3b578-3578-1578-8578-000058db7c83",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","122","RM C5",FALSE
"2728","teharatau.mailbox@education.govt.nz","S006448","79D02109069B8E92","1939/C BLOCK/RM 9","CL","W",174.8387408,-36.8617795,0,"Auckland|NZ","203-245 Kohimarama Rd","Kohimarama","Auckland","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Selwyn School","C BLOCK",0,"RM 9","6c2c0896-0896-1096-8096-000043aeef23",NA,"V0.0.0","NC","living","1939","RM 9",FALSE
"2729","teharatau.mailbox@education.govt.nz","S006449","11A9816A89B0C013","2009/D BLOCK/JUNIOR RM","CL","W",176.8162243,-38.1086187,1688025600,"Whakatāne|NZ","842 Galatea Rd","Lake Matahina","Whakatāne","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Te Mahoe School","D BLOCK",0,"JUNIOR RM","07a989fa-09fa-11fa-81fa-0000291c8b8d",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2009","JUNIOR RM",FALSE
"2730","teharatau.mailbox@education.govt.nz","S006450","ACD685D1495C9C3C","122/K BLOCK/RM K1","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block K (Science)",0,"RM K1","19b3c1e1-41e1-11e1-81e1-00006deff68f",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","122","RM K1",FALSE
"2731","teharatau.mailbox@education.govt.nz","S006451","850524BC09C12A51","2055/A BLOCK/RM 3","CL","W",176.2564764,-38.3420418,1687746600,"Rotorua|NZ","1090 Waikite Valley Rd","Rotorua","Rotorua","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Waikite Valley School","Room 3",0,"RM 3","54bad00d-500d-100d-800d-0000107a6ee9",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2055","RM 3",FALSE
"2732","teharatau.mailbox@education.govt.nz","S006452","2B28DE57AD425BA6","2055/A BLOCK/RM 1","CL","W",176.2564764,-38.3420418,1688025600,"Rotorua|NZ","1090 Waikite Valley Rd","Rotorua","Rotorua","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Waikite Valley School","Room 1 & 2",0,"RM 1","59c8914b-114b-114b-814b-000007a71d8b",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","2055","RM 1",FALSE
"2733","teharatau.mailbox@education.govt.nz","S006453","9BD8565C2BD8EA03","122/C BLOCK/RM C6","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block C",0,"RM C6","7da3b579-3579-1579-8579-000058db7c84",NA,"V1.5.9","[66825|262914|66308|0|16|2|1|0|0|127]","living","122","RM C6",FALSE
"2734","teharatau.mailbox@education.govt.nz","S006454","F23950811EA2241D","122/D BLOCK/RM D7","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block  D",0,"RM D7","14a3e422-6422-1422-8422-00004e491639",NA,"V1.5.9","[66825|262914|66308|0|65|130|1|0|0|63]","living","122","RM D7",FALSE
"2735","teharatau.mailbox@education.govt.nz","S006455","33E5840076D1894F","122/E BLOCK/RM E7","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block E",0,"RM E7","188fd3c6-53c6-13c6-83c6-000058db7d09",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","122","RM E7",FALSE
"2736","teharatau.mailbox@education.govt.nz","S006456","7E2F3E60D2686569","1939/E BLOCK/RM 12","CL","W",174.8387408,-36.8617795,1688025600,"Auckland|NZ","203-245 Kohimarama Rd","Kohimarama","Auckland","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Selwyn School","E BLOCK",0,"RM 12","7acdc8c4-48c4-10c4-80c4-00000bc50bcd",NA,"V1.5.9","[66825|262914|66308|0|129|2|1|0|0|63]","living","1939","RM 12",FALSE
"2737","teharatau.mailbox@education.govt.nz","S006457","7BDF3671054010AD","1689/D BLOCK/RM 11.1","CL","W",177.2934626,-38.0144483,1688025600,"Ōpōtiki|NZ","150 Wellington St","Ōpōtiki","Ōpōtiki","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Ashbrook School","R11",0,"RM 11.1","3928a49b-249b-149b-849b-00005cccc5f9",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1689","RM 11.1",FALSE
"2738","teharatau.mailbox@education.govt.nz","S006458","1B21CACF70A83388","122/D BLOCK/RM D1","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block  D",0,"RM D1","14a3e428-6428-1428-8428-00004e49163f",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","122","RM D1",FALSE
"2739","teharatau.mailbox@education.govt.nz","S006459","04C124C8BE5B30CA","122/A BLOCK/RM A2","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block AA",0,"RM A2","4f4fcd88-4d88-1588-8588-00004e490684",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","122","RM A2",FALSE
"2740","teharatau.mailbox@education.govt.nz","S006460","4E07DDFC99893189","122/E BLOCK/RM E5","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block E",0,"RM E5","188fd3c8-53c8-13c8-83c8-000058db7d07",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","122","RM E5",FALSE
"2741","teharatau.mailbox@education.govt.nz","S006461","D3E6063F6CB217F3","1885 /W BLOCK/RM 8","CL","W",176.3143907,-37.7096453,1688025600,"Papamoa|NZ","312 Dickson Rd","Papamoa Beach","Papamoa","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Papamoa Primary School","Quad Modular Block",0,"RM 8","70229bf0-1bf0-13f0-83f0-000026fecb24",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1885 ","RM 8",FALSE
"2742","teharatau.mailbox@education.govt.nz","S006462","D4D7E45506B9DFD5","1939/A BLOCK/RM 1","CL","W",174.8387408,-36.8617795,1688025600,"Auckland|NZ","203-245 Kohimarama Rd","Kohimarama","Auckland","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Selwyn School","A BLOCK",0,"RM 1","5cc8bdd0-3dd0-15d0-85d0-000043aeff2b",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","1939","RM 1",FALSE
"2743","teharatau.mailbox@education.govt.nz","S006466","A931F3E676DAC395","122/E BLOCK/RM E8","CL","W",176.1448306,-37.7119883,1688025600,"Tauranga|NZ","930 Cameron Rd","Gate Pa","Tauranga","New Zealand","unknown","unknown",NA,"Do Not Share","Low","unknown","unknown","unknown","unknown","Tauranga Girls College","Block E",0,"RM E8","188fd3c5-53c5-13c5-83c5-000058db7d0a",NA,"V1.5.9","[66825|262914|66308|0|1|2|1|0|0|63]","living","122","RM E8",FALSE
