dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,city,country_code
1656475525,2022-06-29T04:05:25.000Z,43200,Okere Falls,-38.0178,176.346,9.97,9.97,8.93,10.23,1010,,,99,1.09,143,,,,,100,501,Rain,moderate rain,10d,Okere Falls,NZ
1656479125,2022-06-29T05:05:25.000Z,43200,Okere Falls,-38.0178,176.346,9.95,9.95,8.93,10.23,1009,,,99,1.27,180,,,,,100,500,Rain,light rain,10n,Okere Falls,NZ
1656482726,2022-06-29T06:05:26.000Z,43200,Okere Falls,-38.0178,176.346,9.41,8.46,8.37,9.67,1009,,,98,2.06,180,,,,,100,500,Rain,light rain,10n,Okere Falls,NZ
1656486326,2022-06-29T07:05:26.000Z,43200,Okere Falls,-38.0178,176.346,8.57,7.47,8.27,8.73,1009,,,98,2.07,175,,,,,100,500,Rain,light rain,10n,Okere Falls,NZ
1656489925,2022-06-29T08:05:25.000Z,43200,Okere Falls,-38.0178,176.346,8.94,7.62,8.27,9.12,1008,,,98,2.43,173,,,,,100,500,Rain,light rain,10n,Okere Falls,NZ
1656493524,2022-06-29T09:05:24.000Z,43200,Okere Falls,-38.0178,176.346,8.94,7.64,8.27,9.12,1008,,,98,2.4,168,,,,,100,500,Rain,light rain,10n,Okere Falls,NZ
1656497125,2022-06-29T10:05:25.000Z,43200,Okere Falls,-38.0178,176.346,8.53,7.02,8.17,8.72,1008,,,97,2.59,173,,,,,100,500,Rain,light rain,10n,Okere Falls,NZ
1656500725,2022-06-29T11:05:25.000Z,43200,Okere Falls,-38.0178,176.346,9.29,7.76,7.71,9.67,1008,,,97,2.83,177,,,,,100,500,Rain,light rain,10n,Okere Falls,NZ
1656504324,2022-06-29T12:05:24.000Z,43200,Okere Falls,-38.0178,176.346,8.57,7.02,8.27,8.73,1007,,,96,2.66,185,,,,,100,500,Rain,light rain,10n,Okere Falls,NZ
1656507926,2022-06-29T13:05:26.000Z,43200,Okere Falls,-38.0178,176.346,9.22,7.9,7.81,9.67,1007,,,96,2.5,196,,,,,92,500,Rain,light rain,10n,Okere Falls,NZ
1656511526,2022-06-29T14:05:26.000Z,43200,Okere Falls,-38.0178,176.346,9.3,7.97,6.94,9.67,1007,,,96,2.53,196,,,,,96,500,Rain,light rain,10n,Okere Falls,NZ
1656515124,2022-06-29T15:05:24.000Z,43200,Okere Falls,-38.0178,176.346,9.3,7.92,6.94,9.67,1006,,,95,2.61,194,,,,,97,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656518726,2022-06-29T16:05:26.000Z,43200,Okere Falls,-38.0178,176.346,9.51,8.1,8.83,9.84,1007,,,93,2.71,197,,,,,98,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656522329,2022-06-29T17:05:29.000Z,43200,Okere Falls,-38.0178,176.346,9.96,8.65,6.38,10.78,1007,,,91,2.69,200,,,,,98,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656525923,2022-06-29T18:05:23.000Z,43200,Okere Falls,-38.0178,176.346,9.5,7.69,6.38,10.23,1007,,,87,3.4,199,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656529525,2022-06-29T19:05:25.000Z,43200,Okere Falls,-38.0178,176.346,9.67,8.13,6.38,10.23,1008,,,87,2.98,199,,,,,81,803,Clouds,broken clouds,04n,Okere Falls,NZ
1656533125,2022-06-29T20:05:25.000Z,43200,Okere Falls,-38.0178,176.346,9.31,8.01,5.83,9.84,1009,,,88,2.5,200,,,,,58,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656536724,2022-06-29T21:05:24.000Z,43200,Okere Falls,-38.0178,176.346,10.67,9.99,6.38,11.49,1009,,,84,2.34,207,,,,,39,802,Clouds,scattered clouds,03d,Okere Falls,NZ
1656540325,2022-06-29T22:05:25.000Z,43200,Okere Falls,-38.0178,176.346,11.3,10.47,8.05,12.06,1009,,,76,2.33,214,,,,,29,802,Clouds,scattered clouds,03d,Okere Falls,NZ
1656543925,2022-06-29T23:05:25.000Z,43200,Okere Falls,-38.0178,176.346,12.46,11.48,10.27,13.72,1009,,,66,2.62,209,,,,,24,801,Clouds,few clouds,02d,Okere Falls,NZ
1656547523,2022-06-30T00:05:23.000Z,43200,Okere Falls,-38.0178,176.346,13.19,12.11,11.6,14.83,1008,,,59,2.59,214,,,,,20,801,Clouds,few clouds,02d,Okere Falls,NZ
1656551127,2022-06-30T01:05:27.000Z,43200,Okere Falls,-38.0178,176.346,13.8,12.75,11.6,14.27,1007,,,58,2.66,220,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656554725,2022-06-30T02:05:25.000Z,43200,Okere Falls,-38.0178,176.346,14.21,13.17,11.15,15.38,1007,,,57,2.64,233,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656558325,2022-06-30T03:05:25.000Z,43200,Okere Falls,-38.0178,176.346,13.94,12.88,12.26,14.83,1007,,,57,2.4,244,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656561926,2022-06-30T04:05:26.000Z,43200,Okere Falls,-38.0178,176.346,13.1,12.03,11.94,14.27,1008,,,60,3.07,253,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656565527,2022-06-30T05:05:27.000Z,43200,Okere Falls,-38.0178,176.346,11.72,10.67,10.59,12.05,1008,,,66,2.81,247,,,,,7,800,Clear,clear sky,01n,Okere Falls,NZ
1656569124,2022-06-30T06:05:24.000Z,43200,Okere Falls,-38.0178,176.346,10.51,9.57,9.16,11.5,1009,,,75,3.27,241,,,,,10,800,Clear,clear sky,01n,Okere Falls,NZ
1656572725,2022-06-30T07:05:25.000Z,43200,Okere Falls,-38.0178,176.346,9.75,8.12,8.6,11.49,1010,,,83,3.16,238,,,,,51,803,Clouds,broken clouds,04n,Okere Falls,NZ
1656576326,2022-06-30T08:05:26.000Z,43200,Okere Falls,-38.0178,176.346,9.76,7.9,8.05,11.5,1010,,,87,3.59,238,,,,,75,803,Clouds,broken clouds,04n,Okere Falls,NZ
1656579925,2022-06-30T09:05:25.000Z,43200,Okere Falls,-38.0178,176.346,9.36,7.43,6.94,11.49,1010,,,86,3.57,235,,,,,83,803,Clouds,broken clouds,04n,Okere Falls,NZ
1656583525,2022-06-30T10:05:25.000Z,43200,Okere Falls,-38.0178,176.346,10.31,9.59,9.67,12.05,1010,,,84,3.94,233,,,,,86,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656587126,2022-06-30T11:05:26.000Z,43200,Okere Falls,-38.0178,176.346,10.6,9.8,10.23,11.6,1010,,,80,4.25,231,,,,,88,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656590724,2022-06-30T12:05:24.000Z,43200,Okere Falls,-38.0178,176.346,10.97,10.24,10.78,11.6,1011,,,81,4.09,234,,,,,87,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656594323,2022-06-30T13:05:23.000Z,43200,Okere Falls,-38.0178,176.346,10.87,10.18,10.59,11.6,1011,,,83,4.42,232,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656597923,2022-06-30T14:05:23.000Z,43200,Okere Falls,-38.0178,176.346,10.04,9.27,9.67,11.05,1011,,,83,4.5,233,,,,,87,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656601523,2022-06-30T15:05:23.000Z,43200,Okere Falls,-38.0178,176.346,10.68,9.92,8.05,12.06,1011,,,81,4.01,233,,,,,91,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656605123,2022-06-30T16:05:23.000Z,43200,Okere Falls,-38.0178,176.346,9.67,7.57,8.05,11.49,1011,,,77,4.06,234,,,,,93,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656608678,2022-06-30T17:04:38.000Z,43200,Okere Falls,-38.0178,176.346,9.42,7.56,8.56,12.06,1012,,,78,3.45,240,,,,,95,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656612305,2022-06-30T18:05:05.000Z,43200,Okere Falls,-38.0178,176.346,10.45,9.59,10.23,12.06,1012,,,78,3.28,241,,,,,99,500,Rain,light rain,10n,Okere Falls,NZ
1656615924,2022-06-30T19:05:24.000Z,43200,Okere Falls,-38.0178,176.346,9.83,8.07,9.48,12.06,1013,,,75,3.44,242,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656619456,2022-06-30T20:04:16.000Z,43200,Okere Falls,-38.0178,176.346,10.91,10.09,10.78,12.61,1014,,,78,2.64,237,,,,,100,804,Clouds,overcast clouds,04d,Okere Falls,NZ
1656623122,2022-06-30T21:05:22.000Z,43200,Okere Falls,-38.0178,176.346,11.17,10.43,10.78,12.61,1014,,,80,2.15,236,,,,,100,804,Clouds,overcast clouds,04d,Okere Falls,NZ
1656626723,2022-06-30T22:05:23.000Z,43200,Okere Falls,-38.0178,176.346,11.61,10.68,9.16,13.27,1015,,,71,2.31,238,,,,,98,804,Clouds,overcast clouds,04d,Okere Falls,NZ
1656630323,2022-06-30T23:05:23.000Z,43200,Okere Falls,-38.0178,176.346,12.99,11.83,11.94,14.83,1015,,,57,2.92,237,,,,,83,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656633923,2022-07-01T00:05:23.000Z,43200,Okere Falls,-38.0178,176.346,13.73,12.67,12.49,14.83,1014,,,58,3.16,245,,,,,85,804,Clouds,overcast clouds,04d,Okere Falls,NZ
1656637523,2022-07-01T01:05:23.000Z,43200,Okere Falls,-38.0178,176.346,14.18,13.19,12.49,15.38,1014,,,59,3.12,252,,,,,100,804,Clouds,overcast clouds,04d,Okere Falls,NZ
1656641124,2022-07-01T02:05:24.000Z,43200,Okere Falls,-38.0178,176.346,14.13,13.14,12.49,14.48,1014,,,59,3.07,260,,,,,100,804,Clouds,overcast clouds,04d,Okere Falls,NZ
1656644724,2022-07-01T03:05:24.000Z,43200,Okere Falls,-38.0178,176.346,13.47,12.41,12.49,14.84,1014,,,59,2.77,262,,,,,100,804,Clouds,overcast clouds,04d,Okere Falls,NZ
1656648323,2022-07-01T04:05:23.000Z,43200,Okere Falls,-38.0178,176.346,12.56,11.49,11.38,13.72,1015,,,62,2.8,258,,,,,95,804,Clouds,overcast clouds,04d,Okere Falls,NZ
1656651923,2022-07-01T05:05:23.000Z,43200,Okere Falls,-38.0178,176.346,11.36,10.35,9.71,12.06,1015,,,69,2.39,250,,,,,85,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656655523,2022-07-01T06:05:23.000Z,43200,Okere Falls,-38.0178,176.346,10.34,9.31,10.04,11.05,1016,,,72,2.35,251,,,,,88,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656659125,2022-07-01T07:05:25.000Z,43200,Okere Falls,-38.0178,176.346,9.8,8.51,9.48,10.95,1017,,,74,2.62,246,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656662723,2022-07-01T08:05:23.000Z,43200,Okere Falls,-38.0178,176.346,8.38,6.85,5.83,10.39,1017,,,74,2.58,248,,,,,99,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656666327,2022-07-01T09:05:27.000Z,43200,Okere Falls,-38.0178,176.346,7.82,6.45,4.71,9.94,1018,,,79,2.24,238,,,,,97,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656669923,2022-07-01T10:05:23.000Z,43200,Okere Falls,-38.0178,176.346,6.45,5.31,4.16,9.38,1019,,,85,1.75,236,,,,,73,803,Clouds,broken clouds,04n,Okere Falls,NZ
1656673524,2022-07-01T11:05:24.000Z,43200,Okere Falls,-38.0178,176.346,5.82,4.46,4.16,8.73,1019,,,85,1.87,240,,,,,59,803,Clouds,broken clouds,04n,Okere Falls,NZ
1656677123,2022-07-01T12:05:23.000Z,43200,Okere Falls,-38.0178,176.346,5.68,3.82,3.6,8.27,1019,,,84,2.36,236,,,,,48,802,Clouds,scattered clouds,03n,Okere Falls,NZ
1656680723,2022-07-01T13:05:23.000Z,43200,Okere Falls,-38.0178,176.346,5.3,3.17,2.49,8.17,1019,,,83,2.6,226,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656684326,2022-07-01T14:05:26.000Z,43200,Okere Falls,-38.0178,176.346,4.54,2.3,2.49,7.61,1020,,,80,2.56,235,,,,,1,800,Clear,clear sky,01n,Okere Falls,NZ
1656687923,2022-07-01T15:05:23.000Z,43200,Okere Falls,-38.0178,176.346,3.97,1.33,3.05,7.61,1019,,,78,2.92,224,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656691525,2022-07-01T16:05:25.000Z,43200,Okere Falls,-38.0178,176.346,6.62,4.38,3.05,7.61,1019,,,77,3.11,218,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656695124,2022-07-01T17:05:24.000Z,43200,Okere Falls,-38.0178,176.346,5.63,3.44,5.04,6.6,1020,,,77,2.76,219,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656698723,2022-07-01T18:05:23.000Z,43200,Okere Falls,-38.0178,176.346,6.01,3.99,4.48,6.34,1020,,,78,2.63,214,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656702310,2022-07-01T19:05:10.000Z,43200,Okere Falls,-38.0178,176.346,4.12,2.06,3.93,5.49,1021,,,81,2.28,212,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656705922,2022-07-01T20:05:22.000Z,43200,Okere Falls,-38.0178,176.346,5.91,4.38,1.38,6.89,1022,,,83,2.05,214,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656709522,2022-07-01T21:05:22.000Z,43200,Okere Falls,-38.0178,176.346,7.51,6.34,6.15,8.73,1022,,,74,1.95,217,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656713122,2022-07-01T22:05:22.000Z,43200,Okere Falls,-38.0178,176.346,10.05,8.81,9.48,12.05,1022,,,65,2.1,206,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656716724,2022-07-01T23:05:24.000Z,43200,Okere Falls,-38.0178,176.346,11.42,10.05,10.78,14.27,1023,,,55,1.47,206,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656720309,2022-07-02T00:05:09.000Z,43200,Okere Falls,-38.0178,176.346,12.16,10.55,11.34,15.38,1022,,,43,0.8,200,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656723923,2022-07-02T01:05:23.000Z,43200,Okere Falls,-38.0178,176.346,13.09,11.45,13,14.38,1022,,,38,0.07,110,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656727466,2022-07-02T02:04:26.000Z,43200,Okere Falls,-38.0178,176.346,14.1,12.53,13.05,14.94,1021,,,37,0.71,23,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656731123,2022-07-02T03:05:23.000Z,43200,Okere Falls,-38.0178,176.346,14.1,12.66,12.49,14.94,1022,,,42,1.16,3,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656734723,2022-07-02T04:05:23.000Z,43200,Okere Falls,-38.0178,176.346,13.42,12.41,11.38,14.38,1022,,,61,1.01,10,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656738323,2022-07-02T05:05:23.000Z,43200,Okere Falls,-38.0178,176.346,11.3,10.57,9.71,11.6,1023,,,80,0.7,343,,,,,0,800,Clear,clear sky,01d,Okere Falls,NZ
1656741924,2022-07-02T06:05:24.000Z,43200,Okere Falls,-38.0178,176.346,8.46,8.46,8,9.83,1024,,,89,0.45,274,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656745523,2022-07-02T07:05:23.000Z,43200,Okere Falls,-38.0178,176.346,6.45,6.45,5.78,8.72,1025,,,91,0.27,244,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656749124,2022-07-02T08:05:24.000Z,43200,Okere Falls,-38.0178,176.346,5.61,5.61,4.94,7.05,1025,,,92,0.35,184,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656752722,2022-07-02T09:05:22.000Z,43200,Okere Falls,-38.0178,176.346,4.53,4.53,3.83,6.5,1025,,,91,0.51,186,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656756323,2022-07-02T10:05:23.000Z,43200,Okere Falls,-38.0178,176.346,3.79,3.79,3.05,5.39,1026,,,92,0.69,217,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656759923,2022-07-02T11:05:23.000Z,43200,Okere Falls,-38.0178,176.346,3.59,3.59,1.94,5.39,1026,,,93,0.91,229,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656763525,2022-07-02T12:05:25.000Z,43200,Okere Falls,-38.0178,176.346,3.13,3.13,1.94,4.84,1026,,,94,0.86,230,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656767123,2022-07-02T13:05:23.000Z,43200,Okere Falls,-38.0178,176.346,3.58,3.58,3.56,4.28,1025,,,92,0.68,229,,,,,20,801,Clouds,few clouds,02n,Okere Falls,NZ
1656770725,2022-07-02T14:05:25.000Z,43200,Okere Falls,-38.0178,176.346,3.56,3.56,3.56,3.56,1025,,,85,0.49,246,,,,,46,802,Clouds,scattered clouds,03n,Okere Falls,NZ
1656774323,2022-07-02T15:05:23.000Z,43200,Okere Falls,-38.0178,176.346,7.45,7.45,7.45,7.45,1024,,,82,0.72,297,,,,,64,803,Clouds,broken clouds,04n,Okere Falls,NZ
1656777924,2022-07-02T16:05:24.000Z,43200,Okere Falls,-38.0178,176.346,7.47,7.47,7.47,7.47,1024,,,82,0.84,281,,,,,73,803,Clouds,broken clouds,04n,Okere Falls,NZ
1656781522,2022-07-02T17:05:22.000Z,43200,Okere Falls,-38.0178,176.346,7.41,7.41,7.41,7.41,1024,,,82,0.88,290,,,,,78,803,Clouds,broken clouds,04n,Okere Falls,NZ
1656785122,2022-07-02T18:05:22.000Z,43200,Okere Falls,-38.0178,176.346,3.6,3.6,3.6,3.6,1023,,,81,0.87,288,,,,,68,803,Clouds,broken clouds,04n,Okere Falls,NZ
1656788708,2022-07-02T19:05:08.000Z,43200,Okere Falls,-38.0178,176.346,4.71,4.71,4.71,4.71,1024,,,84,0.99,268,,,,,85,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656792322,2022-07-02T20:05:22.000Z,43200,Okere Falls,-38.0178,176.346,4.71,4.71,4.71,4.71,1024,,,84,0.94,284,,,,,92,804,Clouds,overcast clouds,04d,Okere Falls,NZ
1656795837,2022-07-02T21:03:57.000Z,43200,Okere Falls,-38.0178,176.346,6.14,6.14,5.78,8.16,1025,,,84,1.14,272,,,,,91,804,Clouds,overcast clouds,04d,Okere Falls,NZ
1656799523,2022-07-02T22:05:23.000Z,43200,Okere Falls,-38.0178,176.346,9.84,9.04,7.49,12.05,1024,,,76,1.96,261,,,,,79,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656803124,2022-07-02T23:05:24.000Z,43200,Okere Falls,-38.0178,176.346,10.86,9.75,8.6,13.72,1024,,,67,2.7,254,,,,,65,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656806707,2022-07-03T00:05:07.000Z,43200,Okere Falls,-38.0178,176.346,11.3,10.1,9.71,11.6,1024,,,62,2.89,246,,,,,65,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656810283,2022-07-03T01:04:43.000Z,43200,Okere Falls,-38.0178,176.346,11.73,10.6,10.83,13.72,1023,,,63,2.74,248,,,,,68,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656813922,2022-07-03T02:05:22.000Z,43200,Okere Falls,-38.0178,176.346,12.27,11.28,10.59,15.38,1022,,,66,2.59,256,,,,,72,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656817524,2022-07-03T03:05:24.000Z,43200,Okere Falls,-38.0178,176.346,11.57,10.61,10.04,11.89,1022,,,70,2.52,260,,,,,69,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656821124,2022-07-03T04:05:24.000Z,43200,Okere Falls,-38.0178,176.346,11.35,10.45,10.04,12.6,1022,,,73,2.19,261,,,,,60,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656824724,2022-07-03T05:05:24.000Z,43200,Okere Falls,-38.0178,176.346,10.43,9.75,10.04,11.49,1023,,,85,1.89,266,,,,,51,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656828323,2022-07-03T06:05:23.000Z,43200,Okere Falls,-38.0178,176.346,9.5,8.69,9.12,10.94,1023,,,91,1.9,257,,,,,49,802,Clouds,scattered clouds,03n,Okere Falls,NZ
1656831923,2022-07-03T07:05:23.000Z,43200,Okere Falls,-38.0178,176.346,8.34,7.12,7.81,10.49,1023,,,93,2.16,247,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656835525,2022-07-03T08:05:25.000Z,43200,Okere Falls,-38.0178,176.346,7.85,6.35,7.45,10.49,1024,,,94,2.41,235,,,,,0,800,Clear,clear sky,01n,Okere Falls,NZ
1656839125,2022-07-03T09:05:25.000Z,43200,Okere Falls,-38.0178,176.346,7.42,5.83,6.89,10.49,1024,,,93,2.42,227,,,,,1,800,Clear,clear sky,01n,Okere Falls,NZ
1656842725,2022-07-03T10:05:25.000Z,43200,Okere Falls,-38.0178,176.346,9.14,7.96,7.49,10.49,1024,,,94,2.29,228,,,,,4,800,Clear,clear sky,01n,Okere Falls,NZ
1656846323,2022-07-03T11:05:23.000Z,43200,Okere Falls,-38.0178,176.346,8.43,7.04,7.26,9.94,1024,,,92,2.4,230,,,,,7,800,Clear,clear sky,01n,Okere Falls,NZ
1656849923,2022-07-03T12:05:23.000Z,43200,Okere Falls,-38.0178,176.346,7.68,6.18,7.26,9.38,1025,,,92,2.37,231,,,,,6,800,Clear,clear sky,01n,Okere Falls,NZ
1656853525,2022-07-03T13:05:25.000Z,43200,Okere Falls,-38.0178,176.346,7.42,5.88,6.7,9.28,1025,,,90,2.36,238,,,,,15,801,Clouds,few clouds,02n,Okere Falls,NZ
1656857123,2022-07-03T14:05:23.000Z,43200,Okere Falls,-38.0178,176.346,6.49,4.56,6.34,8.73,1025,,,88,2.63,233,,,,,15,801,Clouds,few clouds,02n,Okere Falls,NZ
1656860722,2022-07-03T15:05:22.000Z,43200,Okere Falls,-38.0178,176.346,5.59,3.32,5.23,9.28,1024,,,86,2.85,232,,,,,19,801,Clouds,few clouds,02n,Okere Falls,NZ
1656864325,2022-07-03T16:05:25.000Z,43200,Okere Falls,-38.0178,176.346,5.39,3.27,4.67,8.17,1024,,,84,2.61,228,,,,,25,802,Clouds,scattered clouds,03n,Okere Falls,NZ
1656867923,2022-07-03T17:05:23.000Z,43200,Okere Falls,-38.0178,176.346,6.43,4.46,5.83,9.38,1025,,,85,2.67,230,,,,,23,801,Clouds,few clouds,02n,Okere Falls,NZ
1656871442,2022-07-03T18:04:02.000Z,43200,Okere Falls,-38.0178,176.346,5.65,3.82,5.27,8.27,1025,,,87,2.32,214,,,,,19,801,Clouds,few clouds,02n,Okere Falls,NZ
1656875123,2022-07-03T19:05:23.000Z,43200,Okere Falls,-38.0178,176.346,4.84,3.28,3.6,7.71,1026,,,92,1.91,214,,,,,2,800,Clear,clear sky,01n,Okere Falls,NZ
1656878704,2022-07-03T20:05:04.000Z,43200,Okere Falls,-38.0178,176.346,3.82,2.32,3.05,7.16,1027,,,95,1.72,204,,,,,2,800,Clear,clear sky,01d,Okere Falls,NZ
1656882259,2022-07-03T21:04:19.000Z,43200,Okere Falls,-38.0178,176.346,5.84,4.92,3.6,8.72,1027,,,85,1.49,210,,,,,2,800,Clear,clear sky,01d,Okere Falls,NZ
1656885924,2022-07-03T22:05:24.000Z,43200,Okere Falls,-38.0178,176.346,9.34,8.83,8.56,12.6,1028,,,70,1.56,187,,,,,2,800,Clear,clear sky,01d,Okere Falls,NZ
1656889524,2022-07-03T23:05:24.000Z,43200,Okere Falls,-38.0178,176.346,10.55,9.07,10.23,13.27,1028,,,54,1.33,163,,,,,1,800,Clear,clear sky,01d,Okere Falls,NZ
1656893119,2022-07-04T00:05:19.000Z,43200,Okere Falls,-38.0178,176.346,12.66,11.13,12.45,14.94,1027,,,44,1.47,120,,,,,1,800,Clear,clear sky,01d,Okere Falls,NZ
1656896710,2022-07-04T01:05:10.000Z,43200,Okere Falls,-38.0178,176.346,13.96,12.4,13.56,15.59,1027,,,38,1.47,80,,,,,34,802,Clouds,scattered clouds,03d,Okere Falls,NZ
1656900319,2022-07-04T02:05:19.000Z,43200,Okere Falls,-38.0178,176.346,14.75,13.35,14.67,15.59,1026,,,41,1.68,69,,,,,52,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656903916,2022-07-04T03:05:16.000Z,43200,Okere Falls,-38.0178,176.346,15.07,13.89,14.28,15.23,1026,,,48,1.78,44,,,,,57,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656907523,2022-07-04T04:05:23.000Z,43200,Okere Falls,-38.0178,176.346,13.31,12.37,12.26,13.56,1027,,,64,1.55,9,,,,,59,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656911123,2022-07-04T05:05:23.000Z,43200,Okere Falls,-38.0178,176.346,10.76,10.03,10.59,10.95,1027,,,82,0.58,356,,,,,67,803,Clouds,broken clouds,04d,Okere Falls,NZ
1656914724,2022-07-04T06:05:24.000Z,43200,Okere Falls,-38.0178,176.346,8.4,8.4,8,9.84,1028,,,89,0.2,341,,,,,72,803,Clouds,broken clouds,04n,Okere Falls,NZ
1656918323,2022-07-04T07:05:23.000Z,43200,Okere Falls,-38.0178,176.346,7.29,7.29,6.6,8.73,1029,,,88,0.65,301,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656921924,2022-07-04T08:05:24.000Z,43200,Okere Falls,-38.0178,176.346,6.66,6.66,6.05,8.17,1029,,,88,0.52,291,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656925523,2022-07-04T09:05:23.000Z,43200,Okere Falls,-38.0178,176.346,6.44,6.44,5.59,7.61,1029,,,90,0.37,239,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656929125,2022-07-04T10:05:25.000Z,43200,Okere Falls,-38.0178,176.346,6.36,6.36,5.59,7.61,1029,,,92,0.56,208,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656932725,2022-07-04T11:05:25.000Z,43200,Okere Falls,-38.0178,176.346,6.28,6.28,5.27,7.06,1029,,,92,0.65,251,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656936323,2022-07-04T12:05:23.000Z,43200,Okere Falls,-38.0178,176.346,6.36,6.36,5.27,7.06,1029,,,93,0.89,232,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656939924,2022-07-04T13:05:24.000Z,43200,Okere Falls,-38.0178,176.346,6.84,6.84,5.27,8.17,1029,,,92,0.58,251,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656943501,2022-07-04T14:05:01.000Z,43200,Okere Falls,-38.0178,176.346,6.74,6.74,5.27,7.61,1029,,,92,0.9,218,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656947119,2022-07-04T15:05:19.000Z,43200,Okere Falls,-38.0178,176.346,6.82,6.82,5.83,7.61,1028,,,90,0.98,212,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656950724,2022-07-04T16:05:24.000Z,43200,Okere Falls,-38.0178,176.346,7.12,7.12,5.59,7.61,1028,,,92,0.92,215,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
1656954323,2022-07-04T17:05:23.000Z,43200,Okere Falls,-38.0178,176.346,7.02,7.02,5.59,7.45,1027,,,92,0.74,198,,,,,100,804,Clouds,overcast clouds,04n,Okere Falls,NZ
